Station Name,Iso Code,Date,Hour,Minute,Air Temperature (°C),Rain (mm)
Copperbelt University,ZM,12/18/2023,2,45,22.9,0
Copperbelt University,ZM,12/18/2023,3,0,23.2,0
Copperbelt University,ZM,12/18/2023,3,15,23.4,0
Copperbelt University,ZM,12/18/2023,3,30,23.2,0
Copperbelt University,ZM,12/18/2023,3,45,22.8,0
Copperbelt University,ZM,12/18/2023,4,0,22.5,0
Copperbelt University,ZM,12/18/2023,4,15,22.6,0
Copperbelt University,ZM,12/18/2023,4,30,22.6,0
Copperbelt University,ZM,12/18/2023,4,45,22.7,0
Copperbelt University,ZM,12/18/2023,5,0,22.3,0
Copperbelt University,ZM,12/18/2023,5,15,22.2,0
Copperbelt University,ZM,12/18/2023,5,30,22.4,0
Copperbelt University,ZM,12/18/2023,5,45,22.2,0
Copperbelt University,ZM,12/18/2023,6,0,22.5,0
Copperbelt University,ZM,12/18/2023,6,15,22.9,0
Copperbelt University,ZM,12/18/2023,6,30,23.5,0
Copperbelt University,ZM,12/18/2023,6,45,23.7,0
Copperbelt University,ZM,12/18/2023,7,0,24.2,0
Copperbelt University,ZM,12/18/2023,7,15,24.9,0
Copperbelt University,ZM,12/18/2023,7,30,25.7,0
Copperbelt University,ZM,12/18/2023,7,45,26.6,0
Copperbelt University,ZM,12/18/2023,8,0,27.7,0
Copperbelt University,ZM,12/18/2023,8,15,28,0
Copperbelt University,ZM,12/18/2023,8,30,28.9,0
Copperbelt University,ZM,12/18/2023,8,45,30.4,0
Copperbelt University,ZM,12/18/2023,9,0,30.8,0
Copperbelt University,ZM,12/18/2023,9,15,31.3,0
Copperbelt University,ZM,12/18/2023,9,30,31.9,0
Copperbelt University,ZM,12/18/2023,9,45,32,0
Copperbelt University,ZM,12/18/2023,10,0,31.9,0
Copperbelt University,ZM,12/18/2023,10,15,32.4,0
Copperbelt University,ZM,12/18/2023,10,30,32.7,0
Copperbelt University,ZM,12/18/2023,10,45,33.1,0
Copperbelt University,ZM,12/18/2023,11,0,33.3,0
Copperbelt University,ZM,12/18/2023,11,15,33.3,0
Copperbelt University,ZM,12/18/2023,11,30,33.5,0
Copperbelt University,ZM,12/18/2023,11,45,33.5,0
Copperbelt University,ZM,12/18/2023,12,0,33.6,0
Copperbelt University,ZM,12/18/2023,12,15,34,0
Copperbelt University,ZM,12/18/2023,12,30,33.2,0
Copperbelt University,ZM,12/18/2023,12,45,34.5,0
Copperbelt University,ZM,12/18/2023,13,0,34.7,0
Copperbelt University,ZM,12/18/2023,13,15,35,0
Copperbelt University,ZM,12/18/2023,13,30,34.8,0
Copperbelt University,ZM,12/18/2023,13,45,34.7,0
Copperbelt University,ZM,12/18/2023,14,0,34.2,0
Copperbelt University,ZM,12/18/2023,14,15,35,0
Copperbelt University,ZM,12/18/2023,14,30,34.7,0
Copperbelt University,ZM,12/18/2023,14,45,35,0
Copperbelt University,ZM,12/18/2023,15,0,35.3,0
Copperbelt University,ZM,12/18/2023,15,15,35,0
Copperbelt University,ZM,12/18/2023,15,30,35.2,0
Copperbelt University,ZM,12/18/2023,15,45,35.1,0
Copperbelt University,ZM,12/18/2023,16,0,35.2,0
Copperbelt University,ZM,12/18/2023,16,15,35.4,0
Copperbelt University,ZM,12/18/2023,16,30,35.3,0
Copperbelt University,ZM,12/18/2023,16,45,35.2,0
Copperbelt University,ZM,12/18/2023,17,0,34.7,0
Copperbelt University,ZM,12/18/2023,17,15,34.9,0
Copperbelt University,ZM,12/18/2023,17,30,34.6,0
Copperbelt University,ZM,12/18/2023,17,45,34.1,0
Copperbelt University,ZM,12/18/2023,18,0,33.3,0
Copperbelt University,ZM,12/18/2023,18,15,32.8,0
Copperbelt University,ZM,12/18/2023,18,30,32.1,0
Copperbelt University,ZM,12/18/2023,18,45,31.3,0
Copperbelt University,ZM,12/18/2023,19,0,30.4,0
Copperbelt University,ZM,12/18/2023,19,15,30.2,0
Copperbelt University,ZM,12/18/2023,19,30,30,0
Copperbelt University,ZM,12/18/2023,19,45,30.1,0
Copperbelt University,ZM,12/18/2023,20,0,29.6,0
Copperbelt University,ZM,12/18/2023,20,15,29.2,0
Copperbelt University,ZM,12/18/2023,20,30,28.9,0
Copperbelt University,ZM,12/18/2023,20,45,29.2,0
Copperbelt University,ZM,12/18/2023,21,0,29,0
Copperbelt University,ZM,12/18/2023,21,15,29.3,0
Copperbelt University,ZM,12/18/2023,21,30,28.6,0
Copperbelt University,ZM,12/18/2023,21,45,27.8,0
Copperbelt University,ZM,12/18/2023,22,0,27.1,0
Copperbelt University,ZM,12/18/2023,22,15,26.6,0
Copperbelt University,ZM,12/18/2023,22,30,26.5,0
Copperbelt University,ZM,12/18/2023,22,45,26.6,0
Copperbelt University,ZM,12/18/2023,23,0,26.3,0
Copperbelt University,ZM,12/18/2023,23,15,25.9,0
Copperbelt University,ZM,12/18/2023,23,30,25.7,0
Copperbelt University,ZM,12/18/2023,23,45,25.3,0
Copperbelt University,ZM,12/18/2023,24,0,25.2,0
Copperbelt University,ZM,12/19/2023,0,15,25.1,0
Copperbelt University,ZM,12/19/2023,0,30,25.2,0
Copperbelt University,ZM,12/19/2023,0,45,24.9,0
Copperbelt University,ZM,12/19/2023,1,0,24.5,0
Copperbelt University,ZM,12/19/2023,1,15,24.5,0
Copperbelt University,ZM,12/19/2023,1,30,24.6,0
Copperbelt University,ZM,12/19/2023,1,45,24.6,0
Copperbelt University,ZM,12/19/2023,2,0,24.6,0
Copperbelt University,ZM,12/19/2023,2,15,24,0
Copperbelt University,ZM,12/19/2023,2,30,23.7,0
Copperbelt University,ZM,12/19/2023,2,45,23.5,0
Copperbelt University,ZM,12/19/2023,3,0,23.4,0
Copperbelt University,ZM,12/19/2023,3,15,23.1,0
Copperbelt University,ZM,12/19/2023,3,30,23,0
Copperbelt University,ZM,12/19/2023,3,45,22.9,0
Copperbelt University,ZM,12/19/2023,4,0,23.1,0
Copperbelt University,ZM,12/19/2023,4,15,23.2,0
Copperbelt University,ZM,12/19/2023,4,30,23.2,0
Copperbelt University,ZM,12/19/2023,4,45,23.4,0
Copperbelt University,ZM,12/19/2023,5,0,23.5,0
Copperbelt University,ZM,12/19/2023,5,15,23.5,0
Copperbelt University,ZM,12/19/2023,5,30,23.7,0
Copperbelt University,ZM,12/19/2023,5,45,23.9,0
Copperbelt University,ZM,12/19/2023,6,0,24,0
Copperbelt University,ZM,12/19/2023,6,15,24.2,0
Copperbelt University,ZM,12/19/2023,6,30,24.3,0
Copperbelt University,ZM,12/19/2023,6,45,24.8,0
Copperbelt University,ZM,12/19/2023,7,0,25.3,0
Copperbelt University,ZM,12/19/2023,7,15,25.7,0
Copperbelt University,ZM,12/19/2023,7,30,26,0
Copperbelt University,ZM,12/19/2023,7,45,27,0
Copperbelt University,ZM,12/19/2023,8,0,27.3,0
Copperbelt University,ZM,12/19/2023,8,15,27.4,0
Copperbelt University,ZM,12/19/2023,8,30,28.1,0
Copperbelt University,ZM,12/19/2023,8,45,29.3,0
Copperbelt University,ZM,12/19/2023,9,0,29.6,0
Copperbelt University,ZM,12/19/2023,9,15,30.2,0
Copperbelt University,ZM,12/19/2023,9,30,30.3,0
Copperbelt University,ZM,12/19/2023,9,45,31.5,0
Copperbelt University,ZM,12/19/2023,10,0,32,0
Copperbelt University,ZM,12/19/2023,10,15,32.1,0
Copperbelt University,ZM,12/19/2023,10,30,32.4,0
Copperbelt University,ZM,12/19/2023,10,45,32.7,0
Copperbelt University,ZM,12/19/2023,11,0,32.7,0
Copperbelt University,ZM,12/19/2023,11,15,33.1,0
Copperbelt University,ZM,12/19/2023,11,30,33,0
Copperbelt University,ZM,12/19/2023,11,45,33.4,0
Copperbelt University,ZM,12/19/2023,12,0,32.8,0
Copperbelt University,ZM,12/19/2023,12,15,33.6,0
Copperbelt University,ZM,12/19/2023,12,30,33.8,0
Copperbelt University,ZM,12/19/2023,12,45,34.6,0
Copperbelt University,ZM,12/19/2023,13,0,34.8,0
Copperbelt University,ZM,12/19/2023,13,15,34.4,0
Copperbelt University,ZM,12/19/2023,13,30,34.8,0
Copperbelt University,ZM,12/19/2023,13,45,35.2,0
Copperbelt University,ZM,12/19/2023,14,0,34.5,0
Copperbelt University,ZM,12/19/2023,14,15,34.8,0
Copperbelt University,ZM,12/19/2023,14,30,34.8,0
Copperbelt University,ZM,12/19/2023,14,45,35.6,0
Copperbelt University,ZM,12/19/2023,15,0,35.4,0
Copperbelt University,ZM,12/19/2023,15,15,33.8,0
Copperbelt University,ZM,12/19/2023,15,30,33.5,0
Copperbelt University,ZM,12/19/2023,15,45,30.4,0
Copperbelt University,ZM,12/19/2023,16,0,24.8,7.2
Copperbelt University,ZM,12/19/2023,16,15,23.3,0.2
Copperbelt University,ZM,12/19/2023,16,30,23.1,3.2
Copperbelt University,ZM,12/19/2023,16,45,23.2,0.2
Copperbelt University,ZM,12/19/2023,17,0,23.8,0.2
Copperbelt University,ZM,12/19/2023,17,15,24.3,0
Copperbelt University,ZM,12/19/2023,17,30,24.6,0
Copperbelt University,ZM,12/19/2023,17,45,25,0
Copperbelt University,ZM,12/19/2023,18,0,25.3,0
Copperbelt University,ZM,12/19/2023,18,15,25.5,0
Copperbelt University,ZM,12/19/2023,18,30,25.2,0
Copperbelt University,ZM,12/19/2023,18,45,25.1,0
Copperbelt University,ZM,12/19/2023,19,0,25.2,0
Copperbelt University,ZM,12/19/2023,19,15,25,0
Copperbelt University,ZM,12/19/2023,19,30,25.2,0
Copperbelt University,ZM,12/19/2023,19,45,25.1,0
Copperbelt University,ZM,12/19/2023,20,0,25,0
Copperbelt University,ZM,12/19/2023,20,15,25.1,0
Copperbelt University,ZM,12/19/2023,20,30,25.1,0
Copperbelt University,ZM,12/19/2023,20,45,25.1,0
Copperbelt University,ZM,12/19/2023,21,0,25,0
Copperbelt University,ZM,12/19/2023,21,15,25.2,0
Copperbelt University,ZM,12/19/2023,21,30,25.3,0
Copperbelt University,ZM,12/19/2023,21,45,25.2,0
Copperbelt University,ZM,12/19/2023,22,0,24.9,0
Copperbelt University,ZM,12/19/2023,22,15,25.1,0
Copperbelt University,ZM,12/19/2023,22,30,24.8,0
Copperbelt University,ZM,12/19/2023,22,45,24.6,0
Copperbelt University,ZM,12/19/2023,23,0,24.6,0
Copperbelt University,ZM,12/19/2023,23,15,24.6,0
Copperbelt University,ZM,12/19/2023,23,30,24.3,0
Copperbelt University,ZM,12/19/2023,23,45,24,0
Copperbelt University,ZM,12/19/2023,24,0,23.8,0
Copperbelt University,ZM,12/20/2023,0,15,23.7,0
Copperbelt University,ZM,12/20/2023,0,30,23.6,0
Copperbelt University,ZM,12/20/2023,0,45,23.4,0
Copperbelt University,ZM,12/20/2023,1,0,23.4,0
Copperbelt University,ZM,12/20/2023,1,15,23.4,0
Copperbelt University,ZM,12/20/2023,1,30,23.1,0
Copperbelt University,ZM,12/20/2023,1,45,22.9,0
Copperbelt University,ZM,12/20/2023,2,0,22.8,0
Copperbelt University,ZM,12/20/2023,2,15,22.8,0
Copperbelt University,ZM,12/20/2023,2,30,22.8,0
Copperbelt University,ZM,12/20/2023,2,45,22.8,0
Copperbelt University,ZM,12/20/2023,3,0,22.5,0
Copperbelt University,ZM,12/20/2023,3,15,22.7,0
Copperbelt University,ZM,12/20/2023,3,30,22.6,0
Copperbelt University,ZM,12/20/2023,3,45,22.8,0
Copperbelt University,ZM,12/20/2023,4,0,22.8,0
Copperbelt University,ZM,12/20/2023,4,15,22.8,0
Copperbelt University,ZM,12/20/2023,4,30,23,0
Copperbelt University,ZM,12/20/2023,4,45,22.8,0
Copperbelt University,ZM,12/20/2023,5,0,22.5,0
Copperbelt University,ZM,12/20/2023,5,15,22.6,0
Copperbelt University,ZM,12/20/2023,5,30,22.6,0
Copperbelt University,ZM,12/20/2023,5,45,22.5,0
Copperbelt University,ZM,12/20/2023,6,0,22.4,0
Copperbelt University,ZM,12/20/2023,6,15,22.7,0
Copperbelt University,ZM,12/20/2023,6,30,22.9,0
Copperbelt University,ZM,12/20/2023,6,45,23.4,0
Copperbelt University,ZM,12/20/2023,7,0,23.5,0
Copperbelt University,ZM,12/20/2023,7,15,23.8,0
Copperbelt University,ZM,12/20/2023,7,30,23.9,0
Copperbelt University,ZM,12/20/2023,7,45,24.1,0
Copperbelt University,ZM,12/20/2023,8,0,24.3,0
Copperbelt University,ZM,12/20/2023,8,15,24.6,0
Copperbelt University,ZM,12/20/2023,8,30,25.9,0
Copperbelt University,ZM,12/20/2023,8,45,26.8,0
Copperbelt University,ZM,12/20/2023,9,0,26.4,0
Copperbelt University,ZM,12/20/2023,9,15,26.3,0
Copperbelt University,ZM,12/20/2023,9,30,26.9,0
Copperbelt University,ZM,12/20/2023,9,45,28.5,0
Copperbelt University,ZM,12/20/2023,10,0,28.8,0
Copperbelt University,ZM,12/20/2023,10,15,29.1,0
Copperbelt University,ZM,12/20/2023,10,30,29.4,0
Copperbelt University,ZM,12/20/2023,10,45,30.4,0
Copperbelt University,ZM,12/20/2023,11,0,30.9,0
Copperbelt University,ZM,12/20/2023,11,15,31.2,0
Copperbelt University,ZM,12/20/2023,11,30,31.4,0
Copperbelt University,ZM,12/20/2023,11,45,31.7,0
Copperbelt University,ZM,12/20/2023,12,0,31.8,0
Copperbelt University,ZM,12/20/2023,12,15,32.2,0
Copperbelt University,ZM,12/20/2023,12,30,31.9,0
Copperbelt University,ZM,12/20/2023,12,45,32.1,0
Copperbelt University,ZM,12/20/2023,13,0,32,0
Copperbelt University,ZM,12/20/2023,13,15,32.1,0
Copperbelt University,ZM,12/20/2023,13,30,32.2,0
Copperbelt University,ZM,12/20/2023,13,45,32.5,0
Copperbelt University,ZM,12/20/2023,14,0,32.5,0
Copperbelt University,ZM,12/20/2023,14,15,32.8,0
Copperbelt University,ZM,12/20/2023,14,30,31.5,0
Copperbelt University,ZM,12/20/2023,14,45,30.4,0
Copperbelt University,ZM,12/20/2023,15,0,29.7,0
Copperbelt University,ZM,12/20/2023,15,15,25.2,0.4
Copperbelt University,ZM,12/20/2023,15,30,24,0.8
Copperbelt University,ZM,12/20/2023,15,45,23.8,0.2
Copperbelt University,ZM,12/20/2023,16,0,23.9,0
Copperbelt University,ZM,12/20/2023,16,15,23.9,0
Copperbelt University,ZM,12/20/2023,16,30,24.1,0
Copperbelt University,ZM,12/20/2023,16,45,24.4,0
Copperbelt University,ZM,12/20/2023,17,0,24.8,0
Copperbelt University,ZM,12/20/2023,17,15,25.1,0
Copperbelt University,ZM,12/20/2023,17,30,25.2,0
Copperbelt University,ZM,12/20/2023,17,45,25.3,0
Copperbelt University,ZM,12/20/2023,18,0,25.5,0
Copperbelt University,ZM,12/20/2023,18,15,25.4,0
Copperbelt University,ZM,12/20/2023,18,30,25.2,0
Copperbelt University,ZM,12/20/2023,18,45,25.2,0
Copperbelt University,ZM,12/20/2023,19,0,24.9,0
Copperbelt University,ZM,12/20/2023,19,15,24.6,0
Copperbelt University,ZM,12/20/2023,19,30,24.9,0
Copperbelt University,ZM,12/20/2023,19,45,24.7,0
Copperbelt University,ZM,12/20/2023,20,0,24.6,0
Copperbelt University,ZM,12/20/2023,20,15,24.5,0
Copperbelt University,ZM,12/20/2023,20,30,24.3,0
Copperbelt University,ZM,12/20/2023,20,45,24.4,0
Copperbelt University,ZM,12/20/2023,21,0,24.3,0
Copperbelt University,ZM,12/20/2023,21,15,24.3,0
Copperbelt University,ZM,12/20/2023,21,30,24.2,0
Copperbelt University,ZM,12/20/2023,21,45,24.3,0
Copperbelt University,ZM,12/20/2023,22,0,24.4,0
Copperbelt University,ZM,12/20/2023,22,15,24.4,0
Copperbelt University,ZM,12/20/2023,22,30,24.1,0
Copperbelt University,ZM,12/20/2023,22,45,24,0
Copperbelt University,ZM,12/20/2023,23,0,24,0
Copperbelt University,ZM,12/20/2023,23,15,24,0
Copperbelt University,ZM,12/20/2023,23,30,23.8,0
Copperbelt University,ZM,12/20/2023,23,45,23.6,0
Copperbelt University,ZM,12/20/2023,24,0,23.5,0
Copperbelt University,ZM,12/21/2023,0,15,23.4,0
Copperbelt University,ZM,12/21/2023,0,30,23.4,0
Copperbelt University,ZM,12/21/2023,0,45,23.3,0
Copperbelt University,ZM,12/21/2023,1,0,23.4,0
Copperbelt University,ZM,12/21/2023,1,15,23.4,0
Copperbelt University,ZM,12/21/2023,1,30,23.4,0
Copperbelt University,ZM,12/21/2023,1,45,23.5,0
Copperbelt University,ZM,12/21/2023,2,0,23.4,0
Copperbelt University,ZM,12/21/2023,2,15,23.6,0
Copperbelt University,ZM,12/21/2023,2,30,23.4,0
Copperbelt University,ZM,12/21/2023,2,45,23.6,0
Copperbelt University,ZM,12/21/2023,3,0,23.7,0
Copperbelt University,ZM,12/21/2023,3,15,23.8,0
Copperbelt University,ZM,12/21/2023,3,30,23.7,0
Copperbelt University,ZM,12/21/2023,3,45,23.7,0
Copperbelt University,ZM,12/21/2023,4,0,23.6,0
Copperbelt University,ZM,12/21/2023,4,15,23.4,0
Copperbelt University,ZM,12/21/2023,4,30,23.2,0
Copperbelt University,ZM,12/21/2023,4,45,23.2,0
Copperbelt University,ZM,12/21/2023,5,0,23.3,0
Copperbelt University,ZM,12/21/2023,5,15,23.3,0
Copperbelt University,ZM,12/21/2023,5,30,23.3,0
Copperbelt University,ZM,12/21/2023,5,45,23.1,0
Copperbelt University,ZM,12/21/2023,6,0,23.1,0
Copperbelt University,ZM,12/21/2023,6,15,23.2,0
Copperbelt University,ZM,12/21/2023,6,30,23.2,0
Copperbelt University,ZM,12/21/2023,6,45,23.6,0
Copperbelt University,ZM,12/21/2023,7,0,23.8,0
Copperbelt University,ZM,12/21/2023,7,15,24.2,0
Copperbelt University,ZM,12/21/2023,7,30,24.5,0
Copperbelt University,ZM,12/21/2023,7,45,24.8,0
Copperbelt University,ZM,12/21/2023,8,0,26.4,0
Copperbelt University,ZM,12/21/2023,8,15,27.6,0
Copperbelt University,ZM,12/21/2023,8,30,27.3,0
Copperbelt University,ZM,12/21/2023,8,45,28,0
Copperbelt University,ZM,12/21/2023,9,0,28.2,0
Copperbelt University,ZM,12/21/2023,9,15,28.9,0
Copperbelt University,ZM,12/21/2023,9,30,29.8,0
Copperbelt University,ZM,12/21/2023,9,45,29.2,0
Copperbelt University,ZM,12/21/2023,10,0,29.4,0
Copperbelt University,ZM,12/21/2023,10,15,29.8,0
Copperbelt University,ZM,12/21/2023,10,30,30.4,0
Copperbelt University,ZM,12/21/2023,10,45,30.7,0
Copperbelt University,ZM,12/21/2023,11,0,30.2,0
Copperbelt University,ZM,12/21/2023,11,15,31.5,0
Copperbelt University,ZM,12/21/2023,11,30,31.2,0
Copperbelt University,ZM,12/21/2023,11,45,30.7,0
Copperbelt University,ZM,12/21/2023,12,0,30.7,0
Copperbelt University,ZM,12/21/2023,12,15,32,0
Copperbelt University,ZM,12/21/2023,12,30,31.9,0
Copperbelt University,ZM,12/21/2023,12,45,32.4,0
Copperbelt University,ZM,12/21/2023,13,0,32.8,0
Copperbelt University,ZM,12/21/2023,13,15,33.4,0
Copperbelt University,ZM,12/21/2023,13,30,33.6,0
Copperbelt University,ZM,12/21/2023,13,45,32.5,0
Copperbelt University,ZM,12/21/2023,14,0,31.7,0
Copperbelt University,ZM,12/21/2023,14,15,31.4,0
Copperbelt University,ZM,12/21/2023,14,30,31.4,0
Copperbelt University,ZM,12/21/2023,14,45,28.9,0
Copperbelt University,ZM,12/21/2023,15,0,27,0
Copperbelt University,ZM,12/21/2023,15,15,26.6,0
Copperbelt University,ZM,12/21/2023,15,30,26.5,0
Copperbelt University,ZM,12/21/2023,15,45,26.6,0
Copperbelt University,ZM,12/21/2023,16,0,26.9,0
Copperbelt University,ZM,12/21/2023,16,15,27.4,0
Copperbelt University,ZM,12/21/2023,16,30,27.6,0
Copperbelt University,ZM,12/21/2023,16,45,27.5,0
Copperbelt University,ZM,12/21/2023,17,0,27,0
Copperbelt University,ZM,12/21/2023,17,15,27,0
Copperbelt University,ZM,12/21/2023,17,30,27,0
Copperbelt University,ZM,12/21/2023,17,45,27,0
Copperbelt University,ZM,12/21/2023,18,0,26.2,0
Copperbelt University,ZM,12/21/2023,18,15,26.1,0
Copperbelt University,ZM,12/21/2023,18,30,25.8,0
Copperbelt University,ZM,12/21/2023,18,45,25.9,0
Copperbelt University,ZM,12/21/2023,19,0,25.4,0
Copperbelt University,ZM,12/21/2023,19,15,25.5,0
Copperbelt University,ZM,12/21/2023,19,30,25.5,0
Copperbelt University,ZM,12/21/2023,19,45,25.4,0
Copperbelt University,ZM,12/21/2023,20,0,25.4,0
Copperbelt University,ZM,12/21/2023,20,15,25.5,0
Copperbelt University,ZM,12/21/2023,20,30,25.4,1.8
Copperbelt University,ZM,12/21/2023,20,45,24.4,0.2
Copperbelt University,ZM,12/21/2023,21,0,23.2,3.4
Copperbelt University,ZM,12/21/2023,21,15,22.8,1
Copperbelt University,ZM,12/21/2023,21,30,23.2,0.2
Copperbelt University,ZM,12/21/2023,21,45,23.3,0
Copperbelt University,ZM,12/21/2023,22,0,23.4,0
Copperbelt University,ZM,12/21/2023,22,15,23.2,0.2
Copperbelt University,ZM,12/21/2023,22,30,23.2,0.8
Copperbelt University,ZM,12/21/2023,22,45,23.3,1
Copperbelt University,ZM,12/21/2023,23,0,23.2,0.8
Copperbelt University,ZM,12/21/2023,23,15,23,1.6
Copperbelt University,ZM,12/21/2023,23,30,22.8,1
Copperbelt University,ZM,12/21/2023,23,45,22.5,1.4
Copperbelt University,ZM,12/21/2023,24,0,22.6,1.8
Copperbelt University,ZM,12/22/2023,0,15,22.3,0.8
Copperbelt University,ZM,12/22/2023,0,30,22.4,0.6
Copperbelt University,ZM,12/22/2023,0,45,22.5,0.6
Copperbelt University,ZM,12/22/2023,1,0,22.6,0
Copperbelt University,ZM,12/22/2023,1,15,22.7,0
Copperbelt University,ZM,12/22/2023,1,30,22.6,0
Copperbelt University,ZM,12/22/2023,1,45,22.8,0
Copperbelt University,ZM,12/22/2023,2,0,22.8,0
Copperbelt University,ZM,12/22/2023,2,15,22.6,0
Copperbelt University,ZM,12/22/2023,2,30,22.4,0
Copperbelt University,ZM,12/22/2023,2,45,22.6,0
Copperbelt University,ZM,12/22/2023,3,0,22.7,0
Copperbelt University,ZM,12/22/2023,3,15,22.5,0
Copperbelt University,ZM,12/22/2023,3,30,22.3,0
Copperbelt University,ZM,12/22/2023,3,45,22.3,0
Copperbelt University,ZM,12/22/2023,4,0,22.5,0
Copperbelt University,ZM,12/22/2023,4,15,22.5,0
Copperbelt University,ZM,12/22/2023,4,30,22.4,0
Copperbelt University,ZM,12/22/2023,4,45,22.4,0
Copperbelt University,ZM,12/22/2023,5,0,22.3,0
Copperbelt University,ZM,12/22/2023,5,15,22.3,0
Copperbelt University,ZM,12/22/2023,5,30,22.1,0
Copperbelt University,ZM,12/22/2023,5,45,22.5,0
Copperbelt University,ZM,12/22/2023,6,0,22.5,0
Copperbelt University,ZM,12/22/2023,6,15,22.7,0
Copperbelt University,ZM,12/22/2023,6,30,22.5,0
Copperbelt University,ZM,12/22/2023,6,45,22.7,0
Copperbelt University,ZM,12/22/2023,7,0,23,0
Copperbelt University,ZM,12/22/2023,7,15,23.2,0
Copperbelt University,ZM,12/22/2023,7,30,23.3,0
Copperbelt University,ZM,12/22/2023,7,45,24,0
Copperbelt University,ZM,12/22/2023,8,0,24.7,0
Copperbelt University,ZM,12/22/2023,8,15,25.3,0
Copperbelt University,ZM,12/22/2023,8,30,25.2,0
Copperbelt University,ZM,12/22/2023,8,45,25.8,0
Copperbelt University,ZM,12/22/2023,9,0,25.8,0
Copperbelt University,ZM,12/22/2023,9,15,26.4,0
Copperbelt University,ZM,12/22/2023,9,30,26.6,0
Copperbelt University,ZM,12/22/2023,9,45,27,0
Copperbelt University,ZM,12/22/2023,10,0,27.6,0
Copperbelt University,ZM,12/22/2023,10,15,28.7,0
Copperbelt University,ZM,12/22/2023,10,30,29.3,0
Copperbelt University,ZM,12/22/2023,10,45,29.2,0
Copperbelt University,ZM,12/22/2023,11,0,29,0
Copperbelt University,ZM,12/22/2023,11,15,29.7,0
Copperbelt University,ZM,12/22/2023,11,30,29.6,0
Copperbelt University,ZM,12/22/2023,11,45,30.4,0
Copperbelt University,ZM,12/22/2023,12,0,30.4,0
Copperbelt University,ZM,12/22/2023,12,15,30.4,0
Copperbelt University,ZM,12/22/2023,12,30,30.9,0
Copperbelt University,ZM,12/22/2023,12,45,30.1,0
Copperbelt University,ZM,12/22/2023,13,0,30.5,0
Copperbelt University,ZM,12/22/2023,13,15,30.9,0
Copperbelt University,ZM,12/22/2023,13,30,31.8,0
Copperbelt University,ZM,12/22/2023,13,45,32.6,0
Copperbelt University,ZM,12/22/2023,14,0,32.8,0
Copperbelt University,ZM,12/22/2023,14,15,32.5,0
Copperbelt University,ZM,12/22/2023,14,30,31.2,0
